id,name,district_id,active
2541,"Xã Nhơn Hòa",197,1
2542,"Xã Hưng Điền",191,1
2543,"Thị trấn Thủ Thừa ",215,1
2544,"Xã Đức Hòa Hạ",226,1
2545,"Xã Thạnh Phước",207,1
2546,"Xã Tuyên Bình Tây",220,1
2547,"Xã Tân Lập",197,1
2548,"Xã Bình An",215,1
2549,"Xã Hưng Điền B",191,1
2550,"Xã Nhơn Hòa Lập",197,1
2551,"Xã Thuận Bình",207,1
2552,"Xã Đức Lập Thượng",226,1
2553,"Xã Vĩnh Bình",220,1
2554,"Xã Bình Thạnh",215,1
2555,"Xã Vĩnh Thạnh",191,1
2556,"Xã Đức Lập Hạ",226,1
2557,"Xã Vĩnh Thuận",220,1
2558,"Xã Tân Hiệp",207,1
2559,"Xã Hậu Thạnh Đông",197,1
2560,"Xã Long Thạnh",215,1
2561,"Xã Hòa Khánh Nam",226,1
2562,"Xã Hậu Thạnh Tây",197,1
2563,"Xã Thạnh An",207,1
2564,"Xã Vĩnh Trị",220,1
2565,"Xã Long Thành",215,1
2566,"Thị trấn Tân Trụ",202,1
2567,"Xã Hòa Khánh Đông",226,1
2568,"Xã Long Thuận",215,1
2569,"Xã Bắc Hòa",197,1
2570,"Xã An Nhựt Tân",202,1
2571,"Xã Hòa Khánh Tây",226,1
2572,"Phường 1",230,1
2573,"Phường 1",165,1
2574,"Xã Mỹ An",215,1
2575,"Xã Bình Lãng",202,1
2576,"Thị trấn Lộc Thắng",172,1
2577,"Phường 2",165,1
2578,"Phường 2",230,1
2579,"Xã An Ninh Đông",226,1
2580,"Xã Mỹ Lạc",215,1
2581,"Xã B'lá",172,1
2582,"Xã Bình Tịnh",202,1
2583,"Phường 3",230,1
2584,"Xã An Ninh Tây",226,1
2585,"Phường B'lao",165,1
2586,"Xã Mỹ Phú",215,1
2587,"Phường Lộc Phát",165,1
2588,"Xã Tân Mỹ",226,1
2589,"Bình Hiệp",230,1
2590,"Xã Bình Trinh Đông",202,1
2591,"Xã Lộc Bắc",172,1
2592,"Xã Mỹ Thạnh",215,1
2593,"Bình Tân",230,1
2594,"Xã Đức Tân",202,1
2595,"Xã Hựu Thạnh",226,1
2596,"Xã Lộc An",172,1
2597,"Phường Lộc Tiến",165,1
2598,"Xã Nhị Thành",215,1
2599," Thạnh Hưng",230,1
2600,"Xã Lộc Bảo",172,1
2601,"Xã Lộc Giang",226,1
2602,"Xã Lạc Tấn",202,1
2603,"Phường Lộc Sơn",165,1
2604,"Xã Tân Lập",215,1
2605,"Xã Tân Phú",226,1
2606,"Thạnh Trị",230,1
2607,"Xã Lộc Châu",165,1
2608,"Xã Mỹ Bình",202,1
2609,"Xã Lộc Đức",172,1
2610,"Xã Tân Thành",215,1
2611,"Xã Lộc Nga",165,1
2612,"Xã Lộc Lâm",172,1
2613," Tuyên Thạnh",230,1
2614,"Xã Hiệp Hòa",226,1
2615,"Xã Nhựt Ninh",202,1
2616,"Thị trấn Di Linh",180,1
2617,"Xã Lộc Phú",172,1
2618,"Xã Lộc Thanh",165,1
2619,"Xã Quê Mỹ Thạnh",202,1
2620,"Thị trấn Tiên",177,1
2621,"Phường 1",160,1
2622,"Bảo Thuận",180,1
2623,"Xã Đức Phổ",177,1
2624,"Xã Đạm Bri",165,1
2625,"Phường 2",160,1
2626,"Xã Tân Phước Tây",202,1
2627,"Xã Lộc Quảng",172,1
2628,"Đinh Lạc",180,1
2629,"Xã Mỹ Lâm",177,1
2630,"Phường 3",160,1
2631,"Xã Đại Lào",165,1
2632,"Xã Lộc Tân",172,1
2633,"Đinh Trang Hòa",180,1
2634,"Đạ Oai",186,1
2635,"Phường 4",160,1
2636,"Xã Phước Cát 1",177,1
2637,"Xã Lộc Thành",172,1
2638,"Phước Lộc ",186,1
2639,"Đinh Trang Thượng",180,1
2640,"Thị trấn Đạ Tẻh",192,1
2641,"Xã Phước Cát 2",177,1
2642,"Phường 5",160,1
2643,"Xã Tân Lạc",172,1
2644,"An Nhơn",192,1
2645,"Thị trấn Ma Đa Guôi",186,1
2646," Gia Bắc",180,1
2647,"Xã Lộc Nam",172,1
2648,"Xã Quảng Ngãi",177,1
2649,"Phường 6",160,1
2650,"Hà Đông",192,1
2651," Thị trấn Đạ M'ri",186,1
2652," Gia Hiệp",180,1
2653,"Phường 7",160,1
2654,"Xã Lộc Ngãi",172,1
2655,"Xã Tiên Hoàng",177,1
2656,"Gung Ré ",180,1
2657,"Hương Lâm",192,1
2658,"Đoàn Kết",186,1
2659,"Xã Tư Nghĩa",177,1
2660,"Phường 8",160,1
2661,"Hà Lâm",186,1
2662,"Hòa Bắc",180,1
2663,"Mỹ Đức",192,1
2664,"Liêng S'Roin",198,1
2665,"Xã Đồng Nai Thượng",177,1
2666,"Phường 9",160,1
2667," Hòa Nam",180,1
2668," Phi Liêng",198,1
2669,"Ma Đa Guôi",186,1
2670,"Quảng Trị",192,1
2671,"Xã Gia Viễn",177,1
2672,"Phường 10",160,1
2673,"Quốc Oai",192,1
2674,"Đạ Ploa",186,1
2675,"Rô Men",198,1
2676,"Hòa Ninh",180,1
2677,"Xã Nam Ninh",177,1
2678,"Phường 11",160,1
2679,"Hòa Trung",180,1
2680,"Đạ Tồn",186,1
2681,"Đạ KNàng",198,1
2682,"Triệu Hải ",192,1
2683,"Phường 12",160,1
2684,"Đạ Kho",192,1
2685,"Đạ Long",198,1
2686,"Liên Đầm",180,1
2687,"Đạ M'ri",186,1
2688,"Thị trấn Thạnh Mỹ",206,1
2689,"Phường Tà Nung",160,1
2690," Đạ M'Rong ",198,1
2691,"Đạ Lây",192,1
2692,"Sơn Điền",180,1
2693,"Thị trấn Đ’Ran",206,1
2694,"Phường Trạm Hành",160,1
2695,"Thị trấn Lạc Dương",217,1
2696,"Đạ Rsal",198,1
2697,"Đạ Pal",192,1
2698,"Tam Bố ",180,1
2699,"Thị trấn Xã Ka Đô",206,1
2700,"Xã Đưng KNớ",217,1
2701,"Phường Xuân Thọ",160,1
2702,"Tân Châu ",180,1
2703,"Đạ Tông",198,1
2704,"Xã Đạ Chais",217,1
2705,"Xã Ka Đơn",206,1
2706,"Phường Xuân Trường",160,1
2707,"Thị trấn Liên Nghĩa",211,1
2708,"Tân Lâm",180,1
2709,"Quốc lộ 20",160,1
2710,"Xã Đạ Nhim",217,1
2711,"Xã Lạc Lâm",206,1
2712,"Xã Bình Thạnh",211,1
2713,"Nguyễn Du",166,1
2714,"Tân Nghĩa",180,1
2715,"Xã Hiệp An",211,1
2716,"Xã Lạc Xuân",206,1
2717," Xã Đạ Sar",217,1
2718,"Quang Trung",166,1
2719,"Tân Thượng",180,1
2720,"Thị trấn Đinh Văn",223,1
2721,"Xã Lát",217,1
2722,"Ngô Quyền",166,1
2723,"Xã Pró",206,1
2724," Xã Hiệp Thạnh",211,1
2725,"Thị trấn Nam Ban",223,1
2726,"Xã Liên Hiệp",211,1
2727,"Trần Hưng Đạo",166,1
2728," Xã Quảng Lập",206,1
2729,"Thị trấn Mỹ Lộc",171,1
2730,"Xã Đan Phượng",223,1
2731,"Hải Giang",184,1
2732,"Xã Tu Tra",206,1
2733,"Bà Triệu",166,1
2734,"Mỹ Hà",171,1
2735,"Xã Ninh Gia",211,1
2736,"Hải Hà",184,1
2737,"Xã Đạ Ròn",206,1
2738,"Xã Đông Thanh ",223,1
2739,"Phan Đình Phùng",166,1
2740,"Xã Ninh Loan",211,1
2741,"Mỹ Hưng",171,1
2742,"Xã Gia Lâm",223,1
2743,"Hải Hòa",184,1
2744,"Mỹ Phúc",171,1
2745,"Văn Miếu",166,1
2746,"Xã N'Thol Hạ",211,1
2747,"Thị trấn Ngô Đồng",189,1
2748," Xã Hoài Đức ",223,1
2749,"Hải Hưng",184,1
2750,"Thị trấn Quất Lâm",189,1
2751,"Xã Phú Hội",211,1
2752,"Trần Đăng Ninh",166,1
2753,"Mỹ Tân",171,1
2754,"Xã Liên Hà",223,1
2755,"Hải Lộc",184,1
2756," Mỹ Thành",171,1
2757,"Bạch Long",189,1
2758,"Xã Tà Hine ",211,1
2759,"Vị Xuyên",166,1
2760,"Xã Mê Linh",223,1
2761,"Hải Long",184,1
2762,"Mỹ Thắng",171,1
2763,"Bình Hòa",189,1
2764,"Xã Tà Năng",211,1
2765,"Vị Hoàng",166,1
2766,"Xã Nam Hà",223,1
2767,"Hải Thanh",184,1
2768,"Giao An",189,1
2769,"Xã Tân Hội",211,1
2770,"Mỹ Thịnh",171,1
2771,"Hạ Long",166,1
2772,"Hải Toàn",184,1
2773," Xã Phi Tô",223,1
2774,"Giao Châu",189,1
2775,"Xã Đà Loan",211,1
2776,"Mỹ Trung",171,1
2777,"Cửa Bắc",166,1
2778,"Xã Phú Sơn",223,1
2779,"Hải Triều",184,1
2780,"Giao Hà",189,1
2781,"Mỹ Thuận",171,1
2782,"Xã Đa Quyn",211,1
2783,"Trường Thi",166,1
2784,"Hải Trung",184,1
2785,"Xã Phúc Thọ",223,1
2786,"Mỹ Tiến",171,1
2787,"Giao Hải",189,1
2788,"Thống Nhất",166,1
2789,"Xã Tân Thành",211,1
2790,"Hải Vân",184,1
2791,"Xã Tân Hà",223,1
2792,"Trần Tế Xương",166,1
2793,"Giao Hương",189,1
2794,"Hải Xuân",184,1
2795,"Xã Tân Thanh",223,1
2796,"Thị trấn Cỗ Lễ",194,1
2797,"Thị trấn Gôi",200,1
2798,"Năng Tĩnh",166,1
2799," Giao Lạc",189,1
2800,"Thị trấn Cát Thành",194,1
2801,"Thị trấn Yên Định",184,1
2802,"Xã Tân Văn",223,1
2803,"Cộng Hòa ",200,1
2804,"Giao Long",189,1
2805,"Trần Quang Khải",166,1
2806,"Đại An",200,1
2807,"Thị trấn Cồn",184,1
2808,"Liêm Hải",194,1
2809,"Xã Đạ Đờn",223,1
2810,"Cửa Nam",166,1
2811,"Giao Nhân",189,1
2812,"Thị trấn Thịnh Long",184,1
2813,"Đại Thắng",200,1
2814,"Phương Định",194,1
2815,"Giao Phong",189,1
2816,"Lộc Hạ",166,1
2817,"Thị trấn Liễu Đề",178,1
2818,"Hải Anh",184,1
2819,"Hiển Khánh",200,1
2820,"Trực Chính",194,1
2821,"Thị trấn Quỹ Nhất",178,1
2822,"Lộc Vượng",166,1
2823,"Giao Tân",189,1
2824,"Hợp Hưng",200,1
2825,"Hải An",184,1
2826,"Trực Cường",194,1
2827,"Lộc An",166,1
2828,"Thị trấn Rạng Đông",178,1
2829,"Giao Thanh",189,1
2830,"Hải Bắc",184,1
2831,"Kim Thái",200,1
2832,"Trực Đại",194,1
2833,"Hoàng Nam",178,1
2834,"Giao Thiện",189,1
2835,"Nam Vân",166,1
2836,"Hải Châu",184,1
2837,"Trực Đạo",194,1
2838,"Liên Bảo",200,1
2839,"Nam Phong",166,1
2840,"Nam Điền",178,1
2841,"Giao Thịnh",189,1
2842,"Trực Hùng",194,1
2843,"Liên Minh",200,1
2844,"Hải Chính",184,1
2845,"Giao Tiến",189,1
2846,"Nghĩa Bình",178,1
2847,"Mỹ Xá",166,1
2848,"Minh Tân",200,1
2849,"Trực Hưng",194,1
2850,"Hải Đường",184,1
2851,"Giao Xuân",189,1
2852,"Nghĩa Châu",178,1
2853,"Lộc Hòa",166,1
2854,"Trực Khang",194,1
2855,"Minh Thuận",200,1
2856,"Hải Cường",184,1
2857,"Nghĩa Đồng",178,1
2858,"Giao Yến",189,1
2859,"Xuân Thượng",205,1
2860,"Trực Mỹ",194,1
2861,"Hải Đông",184,1
2862,"Quang Trung",200,1
2863," Hoành Sơn",189,1
2864,"Xuân Thủy",205,1
2865,"Nghĩa Hải",178,1
2866,"Trực Nội",194,1
2867,"Tam Thanh",200,1
2868,"Hải Lý",184,1
2869," Hoành Sơn",189,1
2870,"Xuân Tiến",205,1
2871,"Nghĩa Hồng",178,1
2872,"Trực Phú",194,1
2873,"Hải Minh",184,1
2874,"Tân Khánh",200,1
2875,"Nghĩa Hùng",178,1
2876,"Hồng Thuận",189,1
2877,"Xuân Trung",205,1
2878,"Trực Thái",194,1
2879,"Tân Thành",200,1
2880,"Hải Nam",184,1
2881,"Hải Phú",189,1
2882,"Nghĩa Lạc",178,1
2883,"Xuân vinh",205,1
2884,"Trực Thanh",194,1
2885,"Hải Ninh",184,1
2886,"Thành Lợi",200,1
2887,"Nghĩa Lâm",178,1
2888,"Thị trấn Xuân Trường",205,1
2889,"Trung Thành",200,1
2890,"Trực Thắng",194,1
2891,"Hải Phong",184,1
2892,"Bến Thủy",203,1
2893,"Thọ Nghiệp",205,1
2894,"Nghĩa Lợi",178,1
2895,"Cửa Nam",203,1
2896,"Vĩnh Hào",200,1
2897,"Trực Thuận",194,1
2898,"Hải Phúc",184,1
2899,"Xuân Bắc",205,1
2900,"Nghĩa Minh",178,1
2901,"Đội Cung",203,1
2902,"Hải Phương",184,1
2903,"Trực Tuấn",194,1
2904,"Nghĩa Phong",178,1
2905,"Mai Hùng",213,1
2906,"Xuân Châu",205,1
2907,"Đông Vĩnh",203,1
2908,"Hải Quang",184,1
2909,"Quỳnh Dị",213,1
2910,"Nghĩa Phú",178,1
2911,"Xuân Đài",205,1
2912,"Trung Đông",194,1
2913,"Hà Huy Tập",203,1
2914,"Quỳnh Phương",213,1
2915,"Nghĩa Phúc",178,1
2916,"Việt Hùng",194,1
2917,"Hải Sơn",184,1
2918,"Xuân Hòa",205,1
2919,"Hồng Sơn",203,1
2920,"Hải Tây",184,1
2921,"Quỳnh Lập",213,1
2922,"Xuân Hồng",205,1
2923,"Nghĩa Sơn",178,1
2924,"Hưng Bình",203,1
2925,"Đồng Sơn",218,1
2926,"Xuân Kiên",205,1
2927,"Nghĩa Tân",178,1
2928,"Quỳnh Thiện",213,1
2929,"Hải Thanh",184,1
2930,"Hưng Dũng",203,1
2931,"Hồng Quan",218,1
2932,"Nghĩa Thịnh",178,1
2933,"Quỳnh Xuân",213,1
2934,"Xuân Ngọc",205,1
2935,"Nghi Hải",208,1
2936,"Hưng Phúc",203,1
2937," Nam Cường",218,1
2938,"Nghĩa Thái",178,1
2939,"Quỳnh Liên",213,1
2940,"Nghi Hòa",208,1
2941,"Xuân Ninh",205,1
2942,"Nam Dương",218,1
2943,"Lê Lợi",203,1
2944,"Nghi Hương",208,1
2945,"Quỳnh Lộc",213,1
2946,"Xuân Phong",205,1
2947," Nghĩa Thành",178,1
2948,"Thị trấn Nam giang",218,1
2949,"Lê Mao",203,1
2950,"Quỳnh Trang",213,1
2951,"Nghĩa Thắng",178,1
2952,"Nghi Tân",208,1
2953,XuânPhú,205,1
2954,"Quán Bàu",203,1
2955,"Bình Minh",218,1
2956,"Nghi Thu",208,1
2957,"Nghĩa Trung",178,1
2958," Xuân Phương",205,1
2959,"Quỳnh Vinh",213,1
2960,"Quang Trung",203,1
2961,"Điền Xá",218,1
2962,"Nghi Thủy",208,1
2963,"Xuân Tân",205,1
2964,"Trung Đô",203,1
2965,"Nam Hải",218,1
2966,"Hòa Hiếu",219,1
2967,"Thu Thủy",208,1
2968,"Xuân Thành",205,1
2969,"Thị trấn Anh Sơn",224,1
2970,"Trường Thi",203,1
2971,"Long Sơn",219,1
2972,"Nam Hoa",218,1
2973,"Cao Sơn",224,1
2974,"Quang Phong",219,1
2975,"Vinh Tân",203,1
2976," Nam Hồng",218,1
2977,"Thị trấn Đô Lương",244,1
2978,"Bình Sơn",224,1
2979,"Thị trấn Con Cuông",229,1
2980,"Nam Hùng",218,1
2981,"Quang Tiến",219,1
2982,"Xã Hưng Chính",203,1
2983,"Bắc Sơn",244,1
2984,"Cẩm Sơn",224,1
2985,"Bình Chuẩn",229,1
2986,"Nam Lợi",218,1
2987,"Bài Sơn",244,1
2988,"Xã Hưng Đông",203,1
2989,"Đông Hiếu",219,1
2990,"Bồng Khê",229,1
2991,"Đỉnh Sơn",224,1
2992,"Xã Hưng Hòa",203,1
2993,"Nghĩa Hòa",219,1
2994,"Bồi Sơn",244,1
2995,"Thị trấn Diễn Châu",237,1
2996,"Cam Lâm",229,1
2997,"Đức Sơn",224,1
2998,"Diễn An",237,1
2999,"Xã Hưng Lộc",203,1
3000,"Nghĩa Mỹ",219,1
3001,"Đà Sơn",244,1
3002,"Hoa Sơn",224,1
3003,"Châu Khê",229,1
3004,"Diễn Bích",237,1
3005,"Đại Sơn",244,1
3006,"Nghĩa Thuận",219,1
3007,"Xã Nghi Ân",203,1
3008,"Chi Khê",229,1
3009,"Hội Sơn",224,1
3010,"Xã Nghi Đức",203,1
3011,"Diễn Bình",237,1
3012,"Nghĩa Tiến",219,1
3013,"Đặng Sơn",244,1
3014,"Đôn Phục",229,1
3015,"Hùng Sơn",224,1
3016,"Xã Nghi Kim",203,1
3017,"Tây Hiếu",219,1
3018,"Đông Sơn",244,1
3019,"Diễn Cát",237,1
3020,"Lạng Khê",229,1
3021,"Khai Sơn",224,1
3022,"Giang Sơn Đông",244,1
3023,"Xã Nghi Liên",203,1
3024,"Diễn Đoài",237,1
3025,"Thị trấn Hưng Nguyên",248,1
3026,"Lạng Sơn",224,1
3027,"Lục Dạ",229,1
3028,"Xã Nghi Phú",203,1
3029,"Diễn Đồng",237,1
3030,"Hưng Châu",248,1
3031,"Giang Sơn Tây",244,1
3032,"Lĩnh Sơn",224,1
3033,"Mậu Đức",229,1
3034,"Diễn Hải",237,1
3035,"Hưng Đạo",248,1
3036,"Hiến Sơn",244,1
3037,"Long Sơn",224,1
3038,"Môn Sơn",229,1
3039,"Thị trấn Tân Lạc",254,1
3040,"Diễn Hạnh",237,1
3041,"Hưng Khánh",248,1
3042,"Hòa Sơn",244,1
3043,"Thạch Ngàn",229,1
3044,"Phúc Sơn",224,1
3045,"Châu Bính",254,1
3046,"Diễn Hoa",237,1
3047,"Hồng Sơn",244,1
3048,"Hưng Lam",248,1
3049,"Yên Khê",229,1
3050,"Tam Sơn",224,1
3051,"Châu Bình",254,1
3052,"Diễn Hoàng",237,1
3053,"Hưng Lĩnh",248,1
3054,"Lạc Sơn",244,1
3055,"Tào Sơn",224,1
3056,"Châu Hạnh",254,1
3057,"Lam Sơn",244,1
3058,"Diễn Hồng",237,1
3059,"Hưng Lợi",248,1
3060,"Châu Hoàn",254,1
3061,"Thạch Sơn",224,1
3062,"Bắc Lý",261,1
3063,"Lưu Sơn",244,1
3064,"Hưng Long",248,1
3065,"Diễn Hùng",237,1
3066,"Châu Hội",254,1
3067,"Thành Sơn",224,1
3068," Bảo Nam",261,1
3069,"Hưng Mỹ",248,1
3070,"Minh Sơn",244,1
3071,"Diễn Kim",237,1
3072,"Châu Nga",254,1
3073,"Bảo Thắng",261,1
3074,"Thọ Sơn",224,1
3075,"Diễn Kỳ",237,1
3076,"Mỹ Sơn",244,1
3077,"Hưng Nhân",248,1
3078,"Chiêu Lưu",261,1
3079,"Tường Sơn",224,1
3080,"Châu Phong",254,1
3081,"Hưng Phú",248,1
3082,"Nam Sơn",244,1
3083,"Diễn Lâm",237,1
3084,"Đoọc Mạy",261,1
3085,"Châu Thắng",254,1
3086,"Vĩnh Sơn",224,1
3087,"Ngọc Sơn",244,1
3088,"Hưng Phúc",248,1
3089,"Diễn Liên",237,1
3090,"Huồi Tụ",261,1
3091,"Châu Thuận",254,1
3092,"Nhân sơn",244,1
3093,"Hưng Tân",248,1
3094,"Diễn Lộc",237,1
3095,"Thị trấn Quán Hành",271,1
3096,"Châu Tiến",254,1
3097,"Hữu Kiệm",261,1
3098,"Diễn Lợi",237,1
3099,"Hưng Tây",248,1
3100,"Quang Sơn",244,1
3101,"Nghi Công Bắc",271,1
3102,"Hữu Lập",261,1
3103,"Diên Lãm",254,1
3104,"Diễn Minh",237,1
3105,"Nghi Công Nam",271,1
3106,"Hưng Thắng",248,1
3107,"Tân Sơn",244,1
3108,"Keng Đu",261,1
3109,"Thái Sơn",244,1
3110,"Nghi Diên",271,1
3111,"Hưng Thịnh",248,1
3112,"Diễn Mỹ",237,1
3113,"Thị trấn Nam Đàn",265,1
3114,"Mường Ải",261,1
3115,"Nghi Đồng",271,1
3116,"Diễn Ngọc",237,1
3117,"Hồng Long",265,1
3118,"Hưng Thông",248,1
3119,"Thịnh Sơn",244,1
3120,"Mường Lống",261,1
3121,"Diễn Nguyên",237,1
3122,"Nghi Hoa",271,1
3123,"Hùng Tiến",265,1
3124,"Thuận Sơn",244,1
3125,"Hưng Tiến",248,1
3126,"Mường Típ",261,1
3127,"Nghi Hợp",271,1
3128,"Diễn Phong",237,1
3129,"Thượng Sơn",244,1
3130,"Khánh Sơn ",265,1
3131,"Hưng Trung",248,1
3132,"Na Loi",261,1
3133,"Nghi Hưng",271,1
3134,"Tràng Sơn",244,1
3135,"Diễn Phú",237,1
3136,"Hưng Xuân",248,1
3137,"Kim Liên",265,1
3138,"Mỹ Lý",261,1
3139,"Nam Anh",265,1
3140,"Trù Sơn",244,1
3141,"Diễn Phúc",237,1
3142,"Hưng Yên Bắc",248,1
3143,"Nghi Khánh",271,1
3144,"Na Ngoi",261,1
3145,"Nam Cát",265,1
3146,"Hưng Yên Nam",248,1
3147,"Nghi Kiều",271,1
3148,"Trung Sơn",244,1
3149,"Diễn Quảng",237,1
3150,"Nậm Càn",261,1
3151,"Hưng Xá",248,1
3152,"Diễn Tân",237,1
3153,"Văn Sơn",244,1
3154,"Nam Cường",265,1
3155,"Nghi Lâm",271,1
3156,"Nậm Cắn",261,1
3157,"Diễn Thái",237,1
3158,"Nghi Long",271,1
3159,"Xuân Sơn",244,1
3160,"Nam Giang",265,1
3161,"Thị trấn Nghĩa Đàn",276,1
3162,"Phà Đánh",261,1
3163,"Nam Hưng",265,1
3164,"Diễn Thành",237,1
3165,"Yên Sơn",244,1
3166,"Nghi Mỹ",271,1
3167,"Tà Cạ",261,1
3168,"Nghĩa An",276,1
3169,"Nghi Phong",271,1
3170,"Nam Kim ",265,1
3171,"Diễn Tháp",237,1
3172,"Thị trấn Kim Sơn ",283,1
3173,"Nghĩa Bình",276,1
3174,"Tây Sơn ",261,1
3175,"Nam Lĩnh",265,1
3176,"Cắm Muộn",283,1
3177,"Nghi Phương",271,1
3178,"Diễn Thắng",237,1
3179,"Thị trấn Mường Xén",261,1
3180,"Nghĩa Đức",276,1
3181,"Nam Lộc",265,1
3182,"Nghi Quang",271,1
3183,"Châu Kim",283,1
3184,"Diễn Thịnh",237,1
3185,"Nghĩa Hiếu",276,1
3186,"Châu Thôn",283,1
3187,"Nam Nghĩa",265,1
3188,"Diễn Thọ",237,1
3189," Nghi Thạch",271,1
3190,"Thị trấn Quỳ Hợp",288,1
3191,"Nghĩa Hội",276,1
3192,"Nghi Thái",271,1
3193,"Bắc Sơn",288,1
3194,"Nam Phúc",265,1
3195,"Diễn Trung",237,1
3196,"Đồng Văn",283,1
3197,"Nghĩa Hồng",276,1
3198,"Châu Cường",288,1
3199,"Diễn Trường",237,1
3200,"Hạnh Dịch",283,1
3201,"Nam Tân",265,1
3202,"Nghi Thiết",271,1
3203,"Nghĩa Hưng",276,1
3204,"Châu Đình",288,1
3205,"Nghi Thịnh",271,1
3206,"Nam Thái",265,1
3207,"Mường Nọc",283,1
3208,"Diễn Vạn",237,1
3209,"Nghĩa Khánh",276,1
3210,"Châu Hồng",288,1
3211,"Nậm Giải",283,1
3212,"Nghi Thuận",271,1
3213," Nam Thanh",265,1
3214,"Diễn Xuân",237,1
3215,"Nghĩa Lạc",276,1
3216,"Nghi Tiến",271,1
3217,"Châu Lộc",288,1
3218,"Diễn Yên",237,1
3219,"Nậm Nhoóng",283,1
3220,"Nam Thượng",265,1
3221,"Nghĩa Lâm",276,1
3222,"Nghi Trung",271,1
3223,"Nam Trung",265,1
3224,"Châu Lý",288,1
3225,"Quang Phong",283,1
3226,"Nghĩa Lâm",276,1
3227,"Thị trấn Cầu Giát",295,1
3228,"Nghi Trường",271,1
3229,"Châu Quang",288,1
3230,"Quế Sơn",283,1
3231,"Nam Xuân",265,1
3232,"Nghĩa Long",276,1
3233,"An Hòa",295,1
3234,"Thông Thụ",283,1
3235,"Nghi Vạn",271,1
3236,"Châu Thái",288,1
3237,"Vân Diên",265,1
3238,"Nghĩa Lộc",276,1
3239,"Ngọc Sơn",295,1
3240,"Tiền Phong",283,1
3241,"Nghi Văn",271,1
3242,"Xuân Hòa",265,1
3243,"Châu Thành",288,1
3244,"Quỳnh Bá",295,1
3245,"Nghĩa Lợi",276,1
3246,"Tri Lễ",283,1
3247,"Quỳnh Bảng",295,1
3248,"Xuân Lâm",265,1
3249,"Châu Tiến",288,1
3250,"Nghi Xá",271,1
3251,"Nghĩa Mai",276,1
3252,"Đồng Hợp",288,1
3253,"Quỳnh Châu",295,1
3254,"Nghi Xuân",271,1
3255,"Nghĩa Minh",276,1
3256,"Thị trấn Tân Kỳ",300,1
3257,"Thị trấn Thanh Chương",307,1
3258,"Hạ Sơn",288,1
3259,"Quỳnh Diện",295,1
3260,"Nghi Yên",271,1
3261,"Cát Văn",307,1
3262,"Đồng Văn",300,1
3263,"Nghĩa Phú",276,1
3264,"Hạ Sơn",288,1
3265,"Phúc Thọ",271,1
3266,"Quỳnh Đôi",295,1
3267,"Giai Xuân",300,1
3268,"Nghĩa Sơn",276,1
3269,"Đồng Văn",307,1
3270,"Minh Hợp",288,1
3271,"Quỳnh Giang",295,1
3272,"Hương Sơn",300,1
3273,"Nghĩa Tân",276,1
3274,"Hạnh Lâm",307,1
3275," Quỳnh Hậu",295,1
3276,"Thị trấn Yên Thành",318,1
3277,"Nam Sơn",288,1
3278,"Ngọc Lâm",307,1
3279,"Kỳ Sơn",300,1
3280,"Nghĩa Thắng",276,1
3281,"Nghĩa Xuân",288,1
3282,"Bắc Thành",318,1
3283,"Quỳnh Hoa",295,1
3284,"Nghĩa Thắng",276,1
3285,"Kỳ Tân",300,1
3286,"Ngọc Sơn",307,1
3287,"Quỳnh Hồng",295,1
3288,"Tam Hợp",288,1
3289,"Bảo Thành",318,1
3290,"Nghĩa Thọ",276,1
3291,"Phong Thịnh",307,1
3292,"Nghĩa Bình",300,1
3293,"Quỳnh Hưng",295,1
3294,"Thọ Hợp",288,1
3295,"Công Thành",318,1
3296,"Thanh An",307,1
3297,"Nghĩa Trung",276,1
3298,"Nghĩa Đồng",300,1
3299,"Đại Thành",318,1
3300,"Quỳnh Lâm",295,1
3301,"Văn Lợi",288,1
3302,"Thanh Chi",307,1
3303,"Nghĩa Dũng",300,1
3304,"Nghĩa Yên",276,1
3305,"Yên Hợp",288,1
3306,"Đô Thành",318,1
3307,"Quỳnh Long",295,1
3308,"Thanh Đồng",307,1
3309,"Nghĩa Hành",300,1
3310,"Thị trấn Hòa Bình",311,1
3311,"Quỳnh Long",295,1
3312,"Đông Thành",318,1
3313,"Thanh Đức",307,1
3314,"Hữu Khuông",311,1
3315,"Nghĩa Hoàn",300,1
3316,"Đức Thành",318,1
3317,"Quỳnh Long",295,1
3318,"Thanh Dương",307,1
3319,"Nghĩa Hợp",300,1
3320,"Lượng Minh",311,1
3321,"Phường Bích Đào",242,1
3322,"Hậu Thành",318,1
3323,"Quỳnh Mỹ",295,1
3324,"Lưu Kiền",311,1
3325,"Phường Đông Thành",242,1
3326,"Thanh Giang",307,1
3327,"Nghĩa Phúc",300,1
3328,"Hoa Thành",318,1
3329,"Quỳnh Nghĩa",295,1
3330,"Phường Nam Bình",242,1
3331,"Mai Sơn",311,1
3332,"Thanh Hà",307,1
3333,"Nghĩa Thái",300,1
3334,"Quỳnh Ngọc",295,1
3335,"Hồng Thành",318,1
3336,"Phường Nam Thành",242,1
3337,"Phú Sơn",300,1
3338,"Thanh Hòa",307,1
3339,"Nga My",311,1
3340,"Quỳnh Tam",295,1
3341,"Hợp Thành",318,1
3342,"Nhôn Mai",311,1
3343,"Phường Ninh Khánh",242,1
3344,"Thanh Hưng",307,1
